trade_date,trade_id,entry_time,exit_time,spot_entry,strike,ce_symbol,pe_symbol,ce_entry,pe_entry,ce_exit,pe_exit,ce_pnl,pe_pnl,gross_pnl,charges,total_pnl,capital,roi,exit_on,cum_pnl
2021-11-30,2021-11-30_17200,2021-11-30 09:20:00,2021-11-30 15:15:00,17175.3,17200,NIFTY02DEC2117200CE,NIFTY02DEC2117200PE,103.9,133.65,30.2,246.8,5527.5,-8486.25,-2958.75,59.046850000000006,-3017.79685,17816.25,-16.93845141373746,time_exit,17598.42452500003
2021-12-01,2021-12-01_17200,2021-12-01 09:20:00,2021-12-01 15:15:00,17192.55,17200,NIFTY02DEC2117200CE,NIFTY02DEC2117200PE,91.3,102.25,57.4,77.1,2542.5,1886.2500000000005,4428.75,56.236974999999994,4372.513025,14516.25,30.1215053818996,time_exit,21970.93755000003
2021-12-02,2021-12-02_17250,2021-12-02 09:20:00,2021-12-02 15:15:00,17227.95,17250,NIFTY02DEC2117250CE,NIFTY02DEC2117250PE,46.0,83.2,142.85,0.05,-7263.75,6236.25,-1027.5,53.590975,-1081.090975,9690.0,-11.156769607843138,time_exit,20889.846575000032
2021-12-03,2021-12-03_17500,2021-12-03 09:20:00,2021-12-03 15:15:00,17478.35,17500,NIFTY09DEC2117500CE,NIFTY09DEC2117500PE,138.0,161.45,36.15,328.5,7638.75,-12528.75,-4890.0,62.2382875,-4952.2382875,22458.75,-22.05037362943174,time_exit,15937.608287500032
2021-12-06,2021-12-06_17150,2021-12-06 09:20:00,2021-12-06 15:15:00,17171.35,17150,NIFTY09DEC2117150CE,NIFTY09DEC2117150PE,161.7,133.6,47.0,265.7,8602.5,-9907.5,-1305.0,61.713325,-1366.713325,22147.499999999996,-6.170959814877527,time_exit,14570.894962500031
2021-12-07,2021-12-07_17050,2021-12-07 09:20:00,2021-12-07 15:15:00,17051.1,17050,NIFTY09DEC2117050CE,NIFTY09DEC2117050PE,116.5,109.6,183.4,47.0,-5017.5,4695.0,-322.5,58.2514,-380.7514,16957.5,-2.245327436237653,time_exit,14190.143562500032
2021-12-08,2021-12-08_17350,2021-12-08 09:20:00,2021-12-08 15:15:00,17371.65,17350,NIFTY09DEC2117350CE,NIFTY09DEC2117350PE,92.35,71.65,145.85,21.0,-4012.5,3798.7500000000005,-213.74999999999955,55.2142375,-268.96423749999957,12300.0,-2.1867011178861753,time_exit,13921.179325000032
2021-12-09,2021-12-09_17500,2021-12-09 09:20:00,2021-12-09 15:15:00,17489.15,17500,NIFTY09DEC2117500CE,NIFTY09DEC2117500PE,47.6,54.6,16.85,0.25,2306.25,4076.25,6382.5,51.607825,6330.892175,7665.0,82.59480984996739,time_exit,20252.07150000003
2021-12-10,2021-12-10_17500,2021-12-10 09:20:00,2021-12-10 15:15:00,17485.8,17500,NIFTY16DEC2117500CE,NIFTY16DEC2117500PE,131.4,150.1,151.85,106.65,-1533.749999999999,3258.749999999999,1725.0,60.767875000000004,1664.232125,21112.5,7.882686204854944,time_exit,21916.30362500003
2021-12-13,2021-12-13_17650,2021-12-13 09:20:00,2021-12-13 15:15:00,17629.25,17650,NIFTY16DEC2117650CE,NIFTY16DEC2117650PE,108.55,115.95,32.0,271.15,5741.25,-11640.0,-5898.75,58.6752625,-5957.4252625,16837.5,-35.38188723088345,time_exit,15958.878362500029
2021-12-14,2021-12-14_17300,2021-12-14 09:20:00,2021-12-14 15:15:00,17275.75,17300,NIFTY16DEC2117300CE,NIFTY16DEC2117300PE,98.45,118.95,114.6,79.55,-1211.2499999999993,2955.0000000000005,1743.7500000000011,57.641312500000005,1686.1086875000012,16305.0,10.341052974547692,time_exit,17644.98705000003
2021-12-15,2021-12-15_17300,2021-12-15 09:20:00,2021-12-15 15:15:00,17299.35,17300,NIFTY16DEC2117300CE,NIFTY16DEC2117300PE,93.7,89.95,40.95,116.95,3956.25,-2025.0,1931.25,55.979125,1875.270875,13773.75,13.614817134041202,time_exit,19520.257925000027
2021-12-16,2021-12-16_17350,2021-12-16 09:20:00,2021-12-16 12:31:00,17347.85,17350,NIFTY16DEC2117350CE,NIFTY16DEC2117350PE,50.3,52.4,5.25,150.1,3378.75,-7327.499999999999,-3948.749999999999,52.562012499999994,-4001.312012499999,7702.499999999999,-51.94822476468679,stoploss_hit,15518.945912500028
2021-12-17,2021-12-17_17200,2021-12-17 09:20:00,2021-12-17 15:15:00,17202.65,17200,NIFTY23DEC2117200CE,NIFTY23DEC2117200PE,144.75,139.35,63.75,258.95,6075.0,-8970.0,-2895.0,61.310425,-2956.310425,21307.5,-13.874506277132465,time_exit,12562.635487500029
2021-12-20,2021-12-20_16700,2021-12-20 09:20:00,2021-12-20 15:15:00,16711.4,16700,NIFTY23DEC2116700CE,NIFTY23DEC2116700PE,177.0,130.0,98.95,162.85,5853.75,-2463.7499999999995,3390.0000000000005,61.86115,3328.1388500000003,23025.0,14.454457546145496,time_exit,15890.774337500028
2021-12-21,2021-12-21_16800,2021-12-21 09:20:00,2021-12-21 15:15:00,16791.25,16800,NIFTY23DEC2116800CE,NIFTY23DEC2116800PE,116.0,122.0,97.3,112.2,1402.5000000000002,734.9999999999998,2137.5,58.610125000000004,2078.889875,17850.0,11.646441876750698,time_exit,17969.66421250003
2021-12-22,2021-12-22_16900,2021-12-22 09:20:00,2021-12-22 15:15:00,16900.7,16900,NIFTY23DEC2116900CE,NIFTY23DEC2116900PE,89.65,90.05,93.0,41.0,-251.24999999999957,3678.75,3427.5000000000005,55.65189999999999,3371.8481000000006,13477.5,25.018349842329812,time_exit,21341.51231250003
2021-12-23,2021-12-23_17050,2021-12-23 09:20:00,2021-12-23 15:15:00,17044.05,17050,NIFTY23DEC2117050CE,NIFTY23DEC2117050PE,45.4,47.2,34.55,0.15,813.7500000000001,3528.7500000000005,4342.500000000001,51.32342499999999,4291.176575000001,6945.0,61.787999640028815,time_exit,25632.68888750003
2021-12-24,2021-12-24_17050,2021-12-24 09:20:00,2021-12-24 15:15:00,17074.4,17050,NIFTY30DEC2117050CE,NIFTY30DEC2117050PE,160.9,129.15,107.8,154.2,3982.5000000000005,-1878.7499999999986,2103.750000000002,61.150600000000004,2042.5994000000019,21753.75,9.389642705280707,time_exit,27675.288287500032
2021-12-27,2021-12-27_16850,2021-12-27 09:20:00,2021-12-27 15:15:00,16840.2,16850,NIFTY30DEC2116850CE,NIFTY30DEC2116850PE,132.25,130.0,294.4,41.45,-12161.249999999998,6641.25,-5519.999999999998,60.4814875,-5580.481487499998,19668.75,-28.372324054655216,time_exit,22094.806800000035
2021-12-28,2021-12-28_17200,2021-12-28 09:20:00,2021-12-28 15:15:00,17181.1,17200,NIFTY30DEC2117200CE,NIFTY30DEC2117200PE,90.95,106.6,108.7,62.1,-1331.25,3337.4999999999995,2006.2499999999995,56.65,1949.5999999999995,14816.25,13.15852526786467,time_exit,24044.406800000033
2021-12-29,2021-12-29_17250,2021-12-29 09:20:00,2021-12-29 15:15:00,17241.75,17250,NIFTY30DEC2117250CE,NIFTY30DEC2117250PE,78.6,77.15,47.9,66.7,2302.4999999999995,783.7500000000002,3086.25,54.51505,3031.73495,11681.25,25.953857249866243,time_exit,27076.14175000003
2021-12-30,2021-12-30_17200,2021-12-30 09:20:00,2021-12-30 15:15:00,17207.1,17200,NIFTY30DEC2117200CE,NIFTY30DEC2117200PE,49.15,44.0,7.2,2.3,3146.2499999999995,3127.5,6273.75,51.176425,6222.573575,6986.25,89.0688649132224,time_exit,33298.715325000034
2021-12-31,2021-12-31_17300,2021-12-31 09:20:00,2021-12-31 15:15:00,17303.15,17300,NIFTY06JAN2217300CE,NIFTY06JAN2217300PE,132.85,136.25,160.2,96.15,-2051.2499999999995,3007.4999999999995,956.25,60.23256250000001,896.0174375,20182.5,4.439576055989099,time_exit,34194.73276250003
2022-01-03,2022-01-03_17450,2022-01-03 09:20:00,2022-01-03 15:15:00,17472.25,17450,NIFTY06JAN2217450CE,NIFTY06JAN2217450PE,119.3,99.1,224.8,44.7,-7912.500000000001,4079.9999999999995,-3832.5000000000014,58.191925,-3890.6919250000014,16379.999999999998,-23.752697954822967,time_exit,30304.04083750003
2022-01-04,2022-01-04_17650,2022-01-04 09:20:00,2022-01-04 15:15:00,17664.95,17650,NIFTY06JAN2217650CE,NIFTY06JAN2217650PE,106.65,89.5,175.3,30.35,-5148.75,4436.25,-712.5,56.826437500000004,-769.3264375,14711.25,-5.229511003483728,time_exit,29534.71440000003
2022-01-05,2022-01-05_17800,2022-01-05 09:20:00,2022-01-05 15:15:00,17818.6,17800,NIFTY06JAN2217800CE,NIFTY06JAN2217800PE,75.95,70.6,149.15,14.4,-5490.0,4215.0,-1275.0,54.4590625,-1329.4590625,10991.25,-12.095612987603776,time_exit,28205.255337500028
2022-01-06,2022-01-06_17750,2022-01-06 09:20:00,2022-01-06 15:15:00,17751.25,17750,NIFTY06JAN2217750CE,NIFTY06JAN2217750PE,53.6,43.5,0.7,7.8,3967.5,2677.5,6645.0,51.335575,6593.664425,7282.5,90.54122107792654,time_exit,34798.91976250003
2022-01-07,2022-01-07_17850,2022-01-07 09:20:00,2022-01-07 15:15:00,17846.9,17850,NIFTY13JAN2217850CE,NIFTY13JAN2217850PE,151.05,149.9,126.95,153.35,1807.5000000000007,-258.74999999999915,1548.7500000000016,61.731925,1487.0180750000015,22571.250000000004,6.588106883756997,time_exit,36285.93783750003
2022-01-10,2022-01-10_17900,2022-01-10 09:20:00,2022-01-10 15:15:00,17924.25,17900,NIFTY13JAN2217900CE,NIFTY13JAN2217900PE,135.85,106.65,181.2,67.5,-3401.2499999999995,2936.2500000000005,-464.9999999999991,59.063725,-524.0637249999991,18187.5,-2.881450034364256,time_exit,35761.87411250003
2022-01-11,2022-01-11_18000,2022-01-11 09:20:00,2022-01-11 15:15:00,18004.55,18000,NIFTY13JAN2218000CE,NIFTY13JAN2218000PE,114.0,103.95,123.15,70.55,-686.2500000000005,2505.0000000000005,1818.75,57.66137499999999,1761.088625,16346.25,10.773655272616043,time_exit,37522.96273750003
2022-01-12,2022-01-12_18150,2022-01-12 09:20:00,2022-01-12 15:15:00,18146.95,18150,NIFTY13JAN2218150CE,NIFTY13JAN2218150PE,73.5,73.6,100.95,32.2,-2058.75,3104.9999999999995,1046.2499999999995,54.27696250000001,991.9730374999996,11032.5,8.991371289372305,time_exit,38514.93577500003
2022-01-13,2022-01-13_18250,2022-01-13 09:20:00,2022-01-13 15:15:00,18236.85,18250,NIFTY13JAN2218250CE,NIFTY13JAN2218250PE,37.45,53.6,10.8,0.85,1998.7500000000002,3956.25,5955.0,51.1027375,5903.8972625,6828.750000000001,86.45648563060587,time_exit,44418.83303750003
2022-01-14,2022-01-14_18150,2022-01-14 09:20:00,2022-01-14 15:15:00,18146.35,18150,NIFTY20JAN2218150CE,NIFTY20JAN2218150PE,137.2,136.2,208.85,76.15,-5373.75,4503.749999999999,-870.0000000000009,60.60655,-930.6065500000009,20505.0,-4.538437210436483,time_exit,43488.226487500026
2022-01-17,2022-01-17_18300,2022-01-17 09:20:00,2022-01-17 15:15:00,18287.05,18300,NIFTY20JAN2218300CE,NIFTY20JAN2218300PE,110.0,118.4,114.2,92.0,-315.0000000000002,1980.0000000000005,1665.0000000000002,58.18465,1606.8153500000003,17130.0,9.380124635143025,time_exit,45095.04183750002
2022-01-18,2022-01-18_18350,2022-01-18 09:20:00,2022-01-18 15:00:00,18337.5,18350,NIFTY20JAN2218350CE,NIFTY20JAN2218350PE,85.1,94.05,27.0,245.4,4357.5,-11351.250000000002,-6993.750000000002,56.563,-7050.313000000002,13436.249999999998,-52.472326728067756,stoploss_hit,38044.72883750002
2022-01-19,2022-01-19_18050,2022-01-19 09:20:00,2022-01-19 15:15:00,18058.45,18050,NIFTY20JAN2218050CE,NIFTY20JAN2218050PE,85.45,81.4,21.25,110.05,4815.0,-2148.7499999999995,2666.2500000000005,55.09397500000001,2611.156025,12513.750000000002,20.866295275197285,time_exit,40655.884862500025
2022-01-20,2022-01-20_17900,2022-01-20 09:20:00,2022-01-20 13:21:00,17897.95,17900,NIFTY20JAN2217900CE,NIFTY20JAN2217900PE,49.05,42.8,2.25,137.85,3510.0,-7128.75,-3618.75,52.003375,-3670.753375,6888.75,-53.28620395572491,stoploss_hit,36985.131487500024
2022-01-21,2022-01-21_17550,2022-01-21 09:20:00,2022-01-21 15:15:00,17562.6,17550,NIFTY27JAN2217550CE,NIFTY27JAN2217550PE,187.75,161.35,196.35,107.1,-644.9999999999995,4068.75,3423.7500000000005,63.9104875,3359.8395125000006,26182.5,12.832386183519528,time_exit,40344.97100000003
2022-01-24,2022-01-24_17550,2022-01-24 09:20:00,2022-01-24 12:23:00,17543.25,17550,NIFTY27JAN2217550CE,NIFTY27JAN2217550PE,144.1,138.9,57.45,371.1,6498.749999999999,-17415.0,-10916.25,61.9787125,-10978.2287125,21225.0,-51.723103474676094,stoploss_hit,29366.742287500027
2022-01-25,2022-01-25_16900,2022-01-25 09:20:00,2022-01-25 15:15:00,16890.35,16900,NIFTY27JAN2216900CE,NIFTY27JAN2216900PE,177.35,175.8,414.55,16.25,-17790.0,11966.25,-5823.75,64.9402,-5888.6902,26486.25,-22.233008447779508,time_exit,23478.052087500026
2022-01-27,2022-01-27_17000,2022-01-27 09:20:00,2022-01-27 15:15:00,17001.35,17000,NIFTY27JAN2217000CE,NIFTY27JAN2217000PE,87.15,99.15,114.1,0.2,-2021.249999999999,7421.25,5400.000000000001,55.79612499999999,5344.203875000001,13972.5,38.2480148505994,time_exit,28822.25596250003
2022-01-28,2022-01-28_17300,2022-01-28 09:20:00,2022-01-28 15:15:00,17298.4,17300,NIFTY03FEB2217300CE,NIFTY03FEB2217300PE,257.1,256.4,170.6,356.7,6487.500000000002,-7522.500000000001,-1034.999999999999,72.326275,-1107.326274999999,38512.5,-2.875238623823431,time_exit,27714.92968750003
2022-01-31,2022-01-31_17300,2022-01-31 09:20:00,2022-01-31 15:15:00,17317.9,17300,NIFTY03FEB2217300CE,NIFTY03FEB2217300PE,240.0,228.45,261.55,212.5,-1616.250000000001,1196.249999999999,-420.0000000000018,70.0747375,-490.0747375000018,35133.75,-1.3948830896218074,time_exit,27224.854950000026
2022-02-01,2022-02-01_17500,2022-02-01 09:20:00,2022-02-01 15:15:00,17488.1,17500,NIFTY03FEB2217500CE,NIFTY03FEB2217500PE,212.0,231.3,176.3,101.95,2677.499999999999,9701.250000000002,12378.75,67.69678750000001,12311.0532125,33247.5,37.02850804571773,time_exit,39535.908162500025
2022-02-02,2022-02-02_17700,2022-02-02 09:20:00,2022-02-02 15:15:00,17699.15,17700,NIFTY03FEB2217700CE,NIFTY03FEB2217700PE,98.5,105.8,114.2,32.5,-1177.5000000000002,5497.5,4320.0,56.770825,4263.229175,15322.5,27.823326317506936,time_exit,43799.137337500026
2022-02-03,2022-02-03_17750,2022-02-03 09:20:00,2022-02-03 13:40:00,17751.1,17750,NIFTY03FEB2217750CE,NIFTY03FEB2217750PE,46.95,45.55,2.95,136.85,3300.0,-6847.5,-3547.5,52.02865,-3599.52865,6937.5,-51.88509765765767,stoploss_hit,40199.608687500026
2022-02-04,2022-02-04_17500,2022-02-04 09:20:00,2022-02-04 15:15:00,17485.25,17500,NIFTY10FEB2217500CE,NIFTY10FEB2217500PE,170.4,179.9,155.0,146.2,1155.0000000000005,2527.5000000000014,3682.500000000002,63.9457,3618.5543000000016,26272.5,13.773163193453236,time_exit,43818.16298750003
2022-02-07,2022-02-07_17500,2022-02-07 09:20:00,2022-02-07 13:55:00,17520.05,17500,NIFTY10FEB2217500CE,NIFTY10FEB2217500PE,145.35,129.85,35.75,380.75,8220.0,-18817.5,-10597.5,61.569775,-10659.069775,20640.0,-51.642779917635664,stoploss_hit,33159.093212500025
2022-02-08,2022-02-08_17300,2022-02-08 09:20:00,2022-02-08 15:15:00,17279.9,17300,NIFTY10FEB2217300CE,NIFTY10FEB2217300PE,104.0,134.45,79.0,111.9,1875.0,1691.2499999999986,3566.2499999999986,58.503474999999995,3507.7465249999987,17883.75,19.614155448381904,time_exit,36666.83973750002
2022-02-09,2022-02-09_17400,2022-02-09 09:20:00,2022-02-09 15:15:00,17384.8,17400,NIFTY10FEB2217400CE,NIFTY10FEB2217400PE,69.55,90.2,102.25,30.25,-2452.5,4496.25,2043.75,54.803875,1988.946125,11981.25,16.600489306207617,time_exit,38655.78586250002
2022-02-10,2022-02-10_17500,2022-02-10 09:20:00,2022-02-10 15:15:00,17506.2,17500,NIFTY10FEB2217500CE,NIFTY10FEB2217500PE,56.9,48.9,112.45,0.2,-4166.25,3652.4999999999995,-513.7500000000005,52.4039875,-566.1539875000004,7935.0,-7.134895872715822,time_exit,38089.63187500002
2022-02-11,2022-02-11_17450,2022-02-11 09:20:00,2022-02-11 15:15:00,17433.8,17450,NIFTY17FEB2217450CE,NIFTY17FEB2217450PE,137.25,159.75,109.9,185.75,2051.2499999999995,-1950.0,101.24999999999955,61.66963750000001,39.58036249999954,22275.0,0.177689618406283,time_exit,38129.21223750002
2022-02-14,2022-02-14_16900,2022-02-14 09:20:00,2022-02-14 15:15:00,16920.9,16900,NIFTY17FEB2216900CE,NIFTY17FEB2216900PE,241.65,209.45,146.3,199.65,7151.25,734.9999999999987,7886.249999999999,68.48136250000002,7817.768637499999,33832.5,23.10727447720387,time_exit,45946.980875000016
2022-02-15,2022-02-15_16950,2022-02-15 09:20:00,2022-02-15 15:06:00,16973.65,16950,NIFTY17FEB2216950CE,NIFTY17FEB2216950PE,156.7,148.05,434.95,22.8,-20868.75,9393.750000000002,-11474.999999999998,63.089312500000005,-11538.089312499998,22856.25,-50.481112660650794,stoploss_hit,34408.891562500015
2022-02-16,2022-02-16_17400,2022-02-16 09:20:00,2022-02-16 15:15:00,17378.55,17400,NIFTY17FEB2217400CE,NIFTY17FEB2217400PE,89.7,109.75,41.1,131.0,3645.0,-1593.75,2051.25,56.738575,1994.511425,14958.75,13.333409710035932,time_exit,36403.40298750001
2022-02-17,2022-02-17_17450,2022-02-17 09:20:00,2022-02-17 09:34:00,17438.0,17450,NIFTY17FEB2217450CE,NIFTY17FEB2217450PE,45.95,63.0,21.55,156.0,1830.0000000000002,-6975.0,-5145.0,52.974362500000005,-5197.9743625,8171.25,-63.61296450971393,stoploss_hit,31205.42862500001
2022-02-18,2022-02-18_17250,2022-02-18 09:20:00,2022-02-18 15:15:00,17264.85,17250,NIFTY24FEB2217250CE,NIFTY24FEB2217250PE,233.85,215.1,210.2,181.65,1773.7500000000005,2508.749999999999,4282.5,68.7008875,4213.7991125,33671.25,12.51453127668263,time_exit,35419.22773750001
2022-02-21,2022-02-21_17150,2022-02-21 09:20:00,2022-02-21 15:15:00,17163.3,17150,NIFTY24FEB2217150CE,NIFTY24FEB2217150PE,196.55,171.1,175.9,135.75,1548.7500000000005,2651.2499999999995,4200.0,64.7449375,4135.2550625,27573.75,14.9970717167596,time_exit,39554.48280000001
2022-02-22,2022-02-22_16900,2022-02-22 09:20:00,2022-02-22 15:15:00,16905.0,16900,NIFTY24FEB2216900CE,NIFTY24FEB2216900PE,177.0,165.35,264.6,75.0,-6570.000000000002,6776.25,206.24999999999818,63.87100000000001,142.37899999999817,25676.25,0.5545163331872769,time_exit,39696.86180000001
2022-02-23,2022-02-23_17150,2022-02-23 09:20:00,2022-02-23 15:15:00,17168.8,17150,NIFTY24FEB2217150CE,NIFTY24FEB2217150PE,118.25,101.7,47.5,131.6,5306.25,-2242.4999999999995,3063.7500000000005,57.646825,3006.1031750000006,16496.25,18.22294870046223,time_exit,42702.96497500002
2022-02-24,2022-02-24_16700,2022-02-24 09:20:00,2022-02-24 14:36:00,16693.6,16700,NIFTY24FEB2216700CE,NIFTY24FEB2216700PE,103.7,106.95,1.35,321.25,7676.250000000001,-16072.5,-8396.25,58.22485,-8454.47485,15798.75,-53.51356816203814,stoploss_hit,34248.49012500002
2022-02-25,2022-02-25_16600,2022-02-25 09:20:00,2022-02-25 15:15:00,16582.8,16600,NIFTY03MAR2216600CE,NIFTY03MAR2216600PE,239.0,265.1,265.55,228.75,-1991.250000000001,2726.250000000002,735.0000000000009,71.708725,663.291275000001,37807.5,1.754390729352644,time_exit,34911.78140000002
2022-02-28,2022-02-28_16450,2022-02-28 09:20:00,2022-02-28 15:15:00,16459.6,16450,NIFTY03MAR2216450CE,NIFTY03MAR2216450PE,234.8,228.85,455.5,131.4,-16552.5,7308.749999999999,-9243.75,70.63487500000001,-9314.384875,34773.75,-26.785678493116215,time_exit,25597.396525000022
2022-03-02,2022-03-02_16600,2022-03-02 09:20:00,2022-03-02 15:15:00,16607.7,16600,NIFTY03MAR2216600CE,NIFTY03MAR2216600PE,189.5,200.5,140.75,147.55,3656.25,3971.249999999999,7627.499999999999,65.52602499999999,7561.973974999999,29250.0,25.852902478632473,time_exit,33159.37050000002
2022-03-03,2022-03-03_16700,2022-03-03 09:20:00,2022-03-03 13:27:00,16715.8,16700,NIFTY03MAR2216700CE,NIFTY03MAR2216700PE,78.8,67.65,2.4,217.75,5729.999999999999,-11257.5,-5527.500000000001,54.8369125,-5582.336912500001,10983.75,-50.82359770114944,stoploss_hit,27577.033587500016
2022-03-04,2022-03-04_16300,2022-03-04 09:20:00,2022-03-04 15:15:00,16278.95,16300,NIFTY10MAR2216300CE,NIFTY10MAR2216300PE,257.2,291.9,210.15,281.5,3528.7499999999986,779.9999999999983,4308.749999999997,73.5808375,4235.169162499998,41182.49999999999,10.283904965701447,time_exit,31812.202750000015
2022-03-07,2022-03-07_15850,2022-03-07 09:20:00,2022-03-07 15:15:00,15865.05,15850,NIFTY10MAR2215850CE,NIFTY10MAR2215850PE,244.55,213.1,247.6,213.2,-228.74999999999872,-7.499999999999574,-236.2499999999983,69.53169999999999,-305.7816999999983,34323.75,-0.8908749772387875,time_exit,31506.421050000015
2022-03-08,2022-03-08_15800,2022-03-08 09:20:00,2022-03-08 15:15:00,15805.9,15800,NIFTY10MAR2215800CE,NIFTY10MAR2215800PE,214.8,203.9,312.1,112.25,-7297.500000000001,6873.75,-423.7500000000009,67.6497625,-491.3997625000009,31402.500000000004,-1.5648428071013483,time_exit,31015.021287500014
2022-03-09,2022-03-09_16050,2022-03-09 09:20:00,2022-03-09 15:15:00,16068.1,16050,NIFTY10MAR2216050CE,NIFTY10MAR2216050PE,157.45,148.3,339.65,32.3,-13665.0,8700.000000000002,-4964.999999999998,62.55216250000001,-5027.552162499998,22931.25,-21.92445750885799,time_exit,25987.469125000018
2022-03-10,2022-03-10_16700,2022-03-10 09:20:00,2022-03-10 14:03:00,16676.1,16700,NIFTY10MAR2216700CE,NIFTY10MAR2216700PE,59.15,94.6,2.85,235.2,4222.5,-10545.0,-6322.5,55.2643375,-6377.7643375,11531.25,-55.3085254200542,stoploss_hit,19609.704787500017
2022-03-11,2022-03-11_16550,2022-03-11 09:20:00,2022-03-11 15:15:00,16548.65,16550,NIFTY17MAR2216550CE,NIFTY17MAR2216550PE,238.9,232.95,274.55,200.0,-2673.7500000000005,2471.249999999999,-202.50000000000136,70.22091250000001,-272.72091250000136,35388.75,-0.7706429656317371,time_exit,19336.983875000016
2022-03-14,2022-03-14_16700,2022-03-14 09:20:00,2022-03-14 15:15:00,16679.75,16700,NIFTY17MAR2216700CE,NIFTY17MAR2216700PE,197.55,224.25,303.65,146.8,-7957.499999999997,5808.749999999999,-2148.749999999998,67.95613750000001,-2216.706137499998,31635.0,-7.007131776513349,time_exit,17120.27773750002
2022-03-15,2022-03-15_16900,2022-03-15 09:20:00,2022-03-15 15:15:00,16897.1,16900,NIFTY17MAR2216900CE,NIFTY17MAR2216900PE,183.0,195.7,76.15,320.1,8013.75,-9330.000000000002,-1316.2500000000018,65.7800875,-1382.0300875000019,28402.5,-4.865874790951507,time_exit,15738.247650000018
2022-03-16,2022-03-16_16900,2022-03-16 09:20:00,2022-03-16 15:15:00,16889.25,16900,NIFTY17MAR2216900CE,NIFTY17MAR2216900PE,119.05,130.85,177.3,91.75,-4368.750000000001,2932.4999999999995,-1436.2500000000014,59.5118875,-1495.7618875000014,18742.5,-7.98058896892091,time_exit,14242.485762500017
2022-03-17,2022-03-17_17200,2022-03-17 09:20:00,2022-03-17 15:15:00,17218.65,17200,NIFTY17MAR2217200CE,NIFTY17MAR2217200PE,74.3,62.2,81.3,0.35,-525.0,4638.75,4113.75,53.4841375,4060.2658625,10237.5,39.6607166056166,time_exit,18302.751625000015
2022-03-21,2022-03-21_17300,2022-03-21 09:20:00,2022-03-21 15:15:00,17277.9,17300,NIFTY24MAR2217300CE,NIFTY24MAR2217300PE,182.45,197.8,116.7,270.9,4931.249999999999,-5482.499999999997,-551.2499999999982,65.7868,-617.0367999999982,28518.75,-2.1636179706333487,time_exit,17685.714825000017
2022-03-22,2022-03-22_17100,2022-03-22 09:20:00,2022-03-22 15:15:00,17120.8,17100,NIFTY24MAR2217100CE,NIFTY24MAR2217100PE,187.45,158.4,300.2,55.95,-8456.25,7683.75,-772.5,64.1297125,-836.6297125,25938.75,-3.2254048961495827,time_exit,16849.08511250002
2022-03-23,2022-03-23_17400,2022-03-23 09:20:00,2022-03-23 15:15:00,17416.15,17400,NIFTY24MAR2217400CE,NIFTY24MAR2217400PE,118.75,95.2,39.95,181.1,5910.0,-6442.499999999999,-532.4999999999991,57.67798750000001,-590.1779874999991,16046.25,-3.677980758744249,time_exit,16258.90712500002
2022-03-24,2022-03-24_17150,2022-03-24 09:20:00,2022-03-24 15:15:00,17155.1,17150,NIFTY24MAR2217150CE,NIFTY24MAR2217150PE,65.95,63.9,79.0,0.15,-978.7499999999998,4781.25,3802.5,53.18796249999999,3749.3120375,9738.75,38.49890424849185,time_exit,20008.21916250002
2022-03-25,2022-03-25_17250,2022-03-25 09:20:00,2022-03-25 15:15:00,17234.35,17250,NIFTY31MAR2217250CE,NIFTY31MAR2217250PE,195.45,189.05,141.6,223.0,4038.7499999999995,-2546.249999999999,1492.5000000000005,65.81005,1426.6899500000004,28837.5,4.947342696142178,time_exit,21434.90911250002
2022-03-28,2022-03-28_17150,2022-03-28 09:20:00,2022-03-28 15:15:00,17166.0,17150,NIFTY31MAR2217150CE,NIFTY31MAR2217150PE,178.05,143.15,204.9,85.9,-2013.7499999999995,4293.75,2280.0000000000005,62.65330000000001,2217.3467000000005,24090.000000000004,9.20442797841428,time_exit,23652.25581250002
2022-03-29,2022-03-29_17300,2022-03-29 09:20:00,2022-03-29 15:15:00,17301.4,17300,NIFTY31MAR2217300CE,NIFTY31MAR2217300PE,127.25,97.55,127.9,64.45,-48.750000000000426,2482.4999999999995,2433.749999999999,57.9399625,2375.810037499999,16860.0,14.091399985171998,time_exit,26028.06585000002
2022-03-30,2022-03-30_17400,2022-03-30 09:20:00,2022-03-30 15:15:00,17398.4,17400,NIFTY31MAR2217400CE,NIFTY31MAR2217400PE,103.9,55.8,144.05,29.0,-3011.2500000000005,2009.9999999999998,-1001.2500000000007,55.075487499999994,-1056.3254875000007,11977.5,-8.819248486745987,time_exit,24971.74036250002
2022-03-31,2022-03-31_17550,2022-03-31 09:20:00,2022-03-31 15:15:00,17529.8,17550,NIFTY31MAR2217550CE,NIFTY31MAR2217550PE,37.1,57.7,0.15,82.75,2771.25,-1878.7499999999998,892.5000000000002,51.741175000000005,840.7588250000002,7110.000000000001,11.825018635724334,time_exit,25812.49918750002
2022-04-01,2022-04-01_17500,2022-04-01 09:20:00,2022-04-01 15:15:00,17485.4,17500,NIFTY07APR2217500CE,NIFTY07APR2217500PE,161.1,175.45,250.7,75.25,-6720.0,7514.999999999999,794.9999999999991,63.535262499999995,731.464737499999,25241.249999999996,2.897894270291682,time_exit,26543.96392500002
